ds,yhat,yhat_lower,yhat_upper
2019-08-15,54.137397517381785,49.368421057096775,58.62815238673671
2019-08-16,54.2524471223772,49.64214977147065,59.14753988124961
2019-08-19,55.22357837935175,50.16440060227898,59.98693294243066
2019-08-20,55.74461433614263,51.33585485396302,60.52911446132305
2019-08-21,56.116864822386134,51.55072886714306,60.77323274160477
2019-08-22,56.30753594143025,51.6373395728526,61.03811485906077
2019-08-23,56.34830623981635,51.59529475791645,61.0752366987767
2019-08-26,56.929988466813946,52.56389729990696,61.531840420339215
2019-08-27,57.267685460958475,52.27968188557747,62.02362860750471
2019-08-28,57.43218368783979,52.83099209317554,62.633508196377115
2019-08-29,57.39288779121272,52.556712943676395,61.924049137437194
2019-08-30,57.18416877649987,52.21418872026463,62.07012833716027
2019-09-03,57.15439957485091,52.41838917141855,61.69247708392927
2019-09-04,57.069970499674135,52.40062528059443,61.65267313774474
2019-09-05,56.78582356605867,51.98295167235856,61.806172585311565
2019-09-06,56.34082793834222,51.91482219198611,61.02215482225543
2019-09-09,55.47639576270502,50.88234552892775,60.34710034569911
2019-09-10,55.36203843830383,50.5159074547519,60.00377917078106
2019-09-11,55.10238155692177,50.260922393526556,59.6973765142837
2019-09-12,54.67411650238483,50.06655632938466,59.5497829376652
2019-09-13,54.11838563085509,49.30752840467005,58.86939937860982
2019-09-16,53.1357483778645,48.0941915215966,58.1376269712553
2019-09-17,53.054687385824515,48.20503514209832,57.796046348349684
2019-09-18,52.8637244257238,48.004501731825556,57.58448025545184
2019-09-19,52.53802060423192,47.69246190982402,57.22378489053528
2019-09-20,52.11658852103019,46.976759268948896,56.74958368857878
2019-09-23,51.698041505397406,46.94481888113235,56.55292821973838
2019-09-24,51.84681103424677,47.02415648042262,56.66058385185462
2019-09-25,51.89979168226213,46.94519997082272,56.3234539809647
2019-09-26,51.8277614724109,47.2068410171601,56.66970570155207
2019-09-27,51.66527201153782,47.29437373438441,56.662706381146855
2019-09-30,52.01135330627278,47.07177869231109,56.96752277438158
2019-10-01,52.39722263939491,47.95852907885439,57.168982415676446
2019-10-02,52.67229662982825,48.131748118440484,57.41658457680287
2019-10-03,52.80427559564059,48.00120953744264,57.98862809071009
2019-10-04,52.82511109018603,48.0810279462223,57.397968430755654
2019-10-07,53.57903753871834,48.96580542487637,58.359860924119836
2019-10-08,54.050276122460744,48.985690396397025,58.619075824636724
2019-10-09,54.385241303035095,49.43571780787801,58.76696458664968
2019-10-10,54.55233652557346,50.200331844294936,59.44745825202009
2019-10-11,54.58471610703149,49.75729420338207,59.18135172066858
2019-10-14,55.25031317217205,50.13785234067127,59.83474034317226
2019-10-15,55.65899545184174,50.96018292899908,60.588298187017585
2019-10-16,55.91939799101112,51.07267924550196,60.56516357379149
2019-10-17,56.00286435057404,51.31333838905441,60.488564845007076
2019-10-18,55.94552130032631,51.10588569457952,60.661281248003704
2019-10-21,56.33404974167018,52.084751544140055,60.67662925292004
2019-10-22,56.656471820789,51.77523218494673,61.265563108487676
2019-10-23,56.83741239694317,52.02244660078303,61.600437771977155
2019-10-24,56.849999578639846,52.348464015416745,61.64378836349344
2019-10-25,56.73178855635841,52.0698485507496,61.48617683318836
2019-10-28,57.006422632374594,52.809668169180966,61.72677475277508
2019-10-29,57.31478753694468,52.32916067927364,62.19349652903215
2019-10-30,57.493240898025824,52.5533583284382,62.1354027141015
2019-10-31,57.514207439377955,52.84423629835204,62.15247165082057
2019-11-01,57.41427823479201,52.60627647219605,62.039488430189714
2019-11-04,57.7906557539783,52.47246166304247,62.675714628518115
2019-11-05,58.14381570346082,53.63583469079826,62.616007932103514
2019-11-06,58.37003399896464,53.6101986535706,62.98932451226097
2019-11-07,58.44031125777391,53.59133953239947,63.26636541109891
2019-11-08,58.389923876751844,53.69788196178727,62.841420046207844
2019-11-11,58.90567650993302,53.567423587881294,63.70798114891578
2019-11-12,59.29972266385089,54.28183220776557,64.20969631107486
2019-11-13,59.563395650578094,55.013641137173174,64.33340667333289
2019-11-14,59.66768475062914,55.002909230769276,64.38667080080363
2019-11-15,59.64809917066818,54.91772214087203,64.6289194650959
2019-11-18,60.24257761610236,55.525334227229365,64.69930458705801
2019-11-19,60.66104062338042,55.90683582631196,65.3053211498169
2019-11-20,60.949887669674204,56.529934013250944,65.670276612178
2019-11-21,61.08119702676156,56.2816296108416,66.03933100177396
2019-11-22,61.09155687174615,56.65259061945224,65.88291673093829
2019-11-25,61.803030987317484,56.99470681792372,66.60851779656889
2019-11-26,62.27203264376209,57.37210615717725,66.94183228974244
2019-11-27,62.61793300370369,58.00337776464719,67.56072045274787
2019-11-29,62.893297035905185,58.174191678415276,67.91287599256265
2019-12-02,63.847064322379076,59.19348538031165,68.65817442877908
2019-12-03,64.39158844843568,59.771734377589674,68.96242050977702
2019-12-04,64.81426389437964,60.29660734505651,69.40267036784441
2019-12-05,65.08550921102234,60.35498293072235,69.89766276833042
2019-12-06,65.23982202521377,60.53093310236819,69.94826298886322
2019-12-09,66.38079915771962,61.65093949239225,71.3617661606438
2019-12-10,66.98194196884732,62.35640806339357,71.72003446580901
2019-12-11,67.44890596687931,62.569336780974496,72.36434494839492
2019-12-12,67.75042908329073,63.32383519580448,72.73964717246378
2019-12-13,67.91956232901256,62.93878237299113,72.36067976268961
2019-12-16,69.00227084757599,64.34536105220157,73.42207842460687
2019-12-17,69.5481667940729,64.4977234868813,74.54035000223627
2019-12-18,69.9421412158523,65.44977180595569,74.66315076427739
2019-12-19,70.15363283212619,65.4335688776851,74.88695456024597
2019-12-20,70.21678867522814,65.20759586709917,74.93131075709286
2019-12-23,70.90233882851956,66.47980890708939,75.69553956833991
2019-12-24,71.29651182711468,66.85986146289282,76.17680760276507
2019-12-26,71.5847908900706,66.68355609487384,76.61618514004091
2019-12-27,71.48808847743874,67.00409778707456,76.42945663066504
2019-12-30,71.72294575808155,66.63882807297514,76.47718763870115
2019-12-31,71.98538074871558,66.96458382265898,76.89831913257466
2020-01-02,72.05161962590977,67.27230216858793,76.86399921089088
2020-01-03,71.86810091760768,66.92596157258707,76.28829898009198
2020-01-06,71.95191120990205,66.76086658253911,76.65705282703455
2020-01-07,72.20140299297138,67.6023320040183,76.82634099603831
2020-01-08,72.32468147037729,67.66809414149334,77.23678121571321
2020-01-09,72.29480622418669,67.67699475527914,76.51710304411495
2020-01-10,72.14885856827097,66.98889031665814,77.06605820759451
2020-01-13,72.41834720059835,67.83545673806506,76.73960507082037
2020-01-14,72.7459675407423,67.96615868269355,77.30448521912966
2020-01-15,72.9509619475393,68.13806296079501,77.72030682922751
2020-01-16,73.00352172138173,68.06454799508646,77.92790305654484
2020-01-17,72.93785971305213,68.38725701450201,77.78989689445332
2020-01-21,73.78116423559682,69.16572111543239,78.82558652265924
2020-01-22,74.01538751327557,69.5842701798383,78.72809972227496
2020-01-23,74.0815536520904,69.33694523919903,79.09852409823314
2020-01-24,74.0127576019832,69.28892838930894,78.78324046761732
2020-01-27,74.36827160234711,69.32507606455435,79.15944052788348
2020-01-28,74.66847655242937,69.60656720971329,79.80511512933371
2020-01-29,74.81591275828364,70.29330045815288,79.28470845259046
2020-01-30,74.7805886833231,70.11738212081447,79.7614446816866
2020-01-31,74.59724978619255,69.56541353122427,79.52388408280773
2020-02-03,74.55109650633,69.69996849748496,79.32388552899486
2020-02-04,74.70567535792605,69.965380079745,79.72460102310637
2020-02-05,74.70562742486688,69.65556416457895,79.50700791959584
2020-02-06,74.52335634971337,70.11931365873473,79.7255841053737
2020-02-07,74.19590791329941,69.16454955828307,78.75435994740158
2020-02-10,73.75485587080237,68.86654381091392,78.28525001120849
2020-02-11,73.79588100342326,68.7412211524779,78.51933879284587
2020-02-12,73.69339092411192,69.16769617054119,78.3620787681212
2020-02-13,73.42054246104766,68.82392954970413,78.53290935850717
2020-02-14,73.01479140516847,68.18167713066826,78.07486952801628
2020-02-18,72.42086834210032,67.53185525760901,77.19518553375754
2020-02-19,72.29626088686693,67.51571294728376,77.51587560193946
2020-02-20,72.00959234290298,67.28369566712028,76.72873656482744
2020-02-21,71.59689080587191,66.80849310738759,76.52919374328
2020-02-24,70.99868209728838,66.2129390132083,75.86772044557131
2020-02-25,71.01325436325605,66.09666789012155,75.57705966104369
2020-02-26,70.89334745876594,65.80626007838012,75.79861240441993
2020-02-27,70.60967110081276,65.8471835371288,75.28733879609867
2020-02-28,70.19730223569756,65.85654194617364,74.86639027935942
2020-03-02,69.57848773790037,64.7360229679439,74.57581254573913
2020-03-03,69.57853628202972,64.62241931323254,74.48037159721204
2020-03-04,69.44079234891089,64.54914359935478,73.97442163302371
2020-03-05,69.13670847222863,64.54580270212372,73.86541894790015
2020-03-06,68.70236949507031,63.81692665718196,73.20230989187493
2020-03-09,68.02165946781324,63.089686500030496,72.67251488615084
2020-03-10,68.00769361678675,63.35242402233665,72.90317595844007
2020-03-11,67.86212147111075,63.29259319447535,72.70663515361257
2020-03-12,67.55815221538695,62.639323392916495,72.12039892254677
2020-03-13,67.13356909606311,62.37102875538823,72.21734964157869
2020-03-16,66.55493448806357,61.80848498366041,71.03523501945236
2020-03-17,66.60322191576509,61.8570292025029,71.37155533304612
2020-03-18,66.53532940110448,61.37367111582235,71.20532653326279
2020-03-19,66.32477999093452,61.535481829260185,71.10075812900443
2020-03-20,66.00932121362837,61.0354145770494,70.75809663018961
2020-03-23,65.84649426973644,60.9088538238333,70.77194007602583
2020-03-24,66.05914523291892,61.04683358735401,70.42089225901125
2020-03-25,66.16580155940053,61.30953616255469,70.67855847513317
2020-03-26,66.1379261758304,61.43682382476242,70.9390663516516
2020-03-27,66.01096535208056,61.01477371826928,70.76341286263339
2020-03-30,66.42298223506508,61.7606214032731,71.34526034149957
2020-03-31,66.82135900575136,61.980703513019876,71.37533315501044
2020-04-01,67.10626158299641,62.4532400185213,71.82011930538403
2020-04-02,67.24653669179395,62.396897825363794,71.89792036306756
2020-04-03,67.27516458786096,62.31628700322544,72.24764492698269
2020-04-06,68.05724488914862,63.325185514127384,72.9037905732852
2020-04-07,68.5410459801114,63.898717509155375,73.09465604910591
2020-04-08,68.89038731417209,64.31929158419614,73.7439505391845
2020-04-09,69.07344943908376,64.09544845558294,73.61520428523437
2020-04-13,69.8387440709048,65.19739791657095,74.65686952019817
2020-04-14,70.2602425865213,65.60387535098174,75.07442931057268
2020-04-15,70.52934344347014,65.53214909948296,74.69988866653377
2020-04-16,70.61594273583516,65.86871730750791,75.63040595647495
2020-04-17,70.55466946659352,65.93537317037942,75.0802764443388
2020-04-20,70.8741223206301,66.03291307460019,75.25456147466348
2020-04-21,71.14975023994498,66.42536847228293,75.99453625652649
2020-04-22,71.26994946619836,66.43123814552655,76.10027337027107
2020-04-23,71.43687288092931,66.74109436339961,76.07252086711607
2020-04-24,71.4572323076891,66.80610844255962,76.19852573355753
2020-04-27,72.04811558557347,67.28432220980014,76.88078546371163
2020-04-28,72.42828119839054,67.68591756427267,77.30979561575995
2020-04-29,72.66208504128524,67.96743927857437,77.43735078896928
2020-04-30,72.72250735217283,67.94045215230084,77.4729590468687
2020-05-01,72.64690316973555,68.07865583203733,77.14697011384186
2020-05-04,73.01577787970086,68.20507208468314,77.82459086311198
2020-05-05,73.34374443933395,68.6288568801944,77.53689000077593
2020-05-06,73.5357293066045,68.85752497368256,78.56027633447489
2020-05-07,73.56418955547008,68.55746753669163,78.61828493768829
2020-05-08,73.465858086705,68.89027802509314,78.36429486645801
2020-05-11,73.81488607238242,68.78511521971495,78.54889246438567
2020-05-12,74.14990810620341,69.27042531113625,78.98979530585784
2020-05-13,74.35461292886141,69.75569633808635,79.14840854947045
2020-05-14,74.40083042694178,69.46006140576637,79.11093391485426
2020-05-15,74.32474012308768,69.43086029239309,78.88426900311919
2020-05-18,74.76316974916098,70.16231163891256,79.43838470509036
2020-05-19,75.13460444530806,70.5603302402686,79.7320627053208
2020-05-20,75.37877714287775,70.32585267103036,80.2000329723858
2020-05-21,75.46748508842184,70.46188725809785,80.05067656746532
2020-05-22,75.43693688367385,70.421943091886,80.2049355101259
2020-05-26,76.46131372578103,71.73119170690724,80.96998835394254
2020-05-27,76.76771704058606,71.80760393106056,81.56214870195193
2020-05-28,76.92222581433504,72.24209149027325,81.57199899351279
2020-05-29,76.96102810008395,72.31965488685377,81.67854077498276
2020-06-01,77.78330183195939,72.79822625553692,82.33942927140725
2020-06-02,78.29523953614454,74.02352384309575,83.09037552365639
2020-06-03,78.68569127869473,73.91708862196022,83.41909696529413
2020-06-04,78.92596956048664,73.9202146247019,83.62777152619725
2020-06-05,79.05166279677019,74.37288638052071,83.78021384489199
2020-06-08,80.13442360047789,75.13300202260199,84.90005279395281
2020-06-09,80.73062144019968,75.56092295750443,85.48266749400379
2020-06-10,81.20275437684973,76.59566366917626,85.59915791761526
2020-06-11,81.52137237984196,76.78263270034064,86.4328977252537
2020-06-12,81.72133685169145,77.39555965716785,86.69315147207331
2020-06-15,82.99612331307168,78.37138171838443,87.78438989621702
2020-06-16,83.64434209425528,78.9940366828697,88.56447431070943
2020-06-17,84.16188028452243,79.4781465675164,88.89746563229635
2020-06-18,84.51907493921874,79.74664161477564,89.59164450394321
2020-06-19,84.75068589901578,79.79338160682465,89.30770586959893
2020-06-22,86.07943652481333,81.47090412586479,90.33764835655268
2020-06-23,86.7326814439788,82.05230873035597,91.76258924035879
2020-06-24,87.24932447881802,82.83746579589373,91.89876102788676
2020-06-25,87.60013748683636,82.97763617977644,92.45031399299893
2020-06-26,87.82035960053719,82.84331058260184,92.3154673033211
2020-06-29,89.09001581065574,84.16122692570356,93.96593124103525
2020-06-30,89.71695427878625,84.96273428416194,94.43206528004427
2020-07-01,90.20478474610641,85.01353897123859,94.72007571198627
2020-07-02,90.52470146615094,86.00644021323104,95.12008402776696
2020-07-06,91.87679502143278,86.83370218178872,96.49275135247255
2020-07-07,92.46692504205109,88.08162878174973,97.09912616333675
2020-07-08,92.91730796198041,87.98073028801564,97.90483818629242
2020-07-09,93.1992287632807,88.44844107087333,97.57633780899364
2020-07-10,93.34837361585396,88.65556006770262,98.22270767803217
2020-07-13,94.39540927707391,89.28241463314397,99.07517205673561
2020-07-14,94.94611940303712,89.85437075135039,99.46232537468404
2020-07-15,95.35727075800772,90.74271462131506,100.28100977656791
2020-07-16,95.60044510652436,91.04343688329497,100.32800158223495
2020-07-17,95.71170871102191,91.00428568624152,100.57183870201493
2020-07-20,96.65545718909654,91.99579005896614,101.5124874513636
2020-07-21,97.17736733432426,92.98594979130029,102.13539149476668
2020-07-22,97.56382843799828,92.74873283503038,102.20881245548303
2020-07-23,97.78729781942455,92.66161783950368,102.58605854360613
2020-07-24,97.88426249435756,93.06829794737276,102.68849128832433
2020-07-27,98.82974351207142,94.05963763452581,104.05685459667525
2020-07-28,99.36999875974304,94.42340471001044,104.0410577142629
2020-07-29,99.78492849488694,94.85932256126193,104.56749938524925
2020-07-30,100.0475390246982,95.24627423684208,104.50660287756945
2020-07-31,100.19518416509314,95.48930027988385,104.92673389179896
2020-08-03,101.35940628933677,96.59911721568784,105.82983114081554
2020-08-04,101.99368053255316,97.4731987985457,107.20373551425097
2020-08-05,102.51191787387701,97.89661651911666,107.24823465041999
2020-08-06,102.88592539340445,97.81674870641206,107.52618807202154
