Date,AAPL,META,TSLA
2020-01-27 00:00:00+00:00,74.88040924072266,214.22499084472656,37.201332092285156
2020-01-28 00:00:00+00:00,76.99872589111328,217.13623046875,37.793331146240234
2020-01-29 00:00:00+00:00,78.6104965209961,222.5598907470703,38.732666015625
2020-01-30 00:00:00+00:00,78.49657440185547,208.90103149414062,42.72066879272461
2020-01-31 00:00:00+00:00,75.01612091064453,201.3039093017578,43.371334075927734
2020-02-03 00:00:00+00:00,74.81011199951172,203.57705688476562,52.0
2020-02-04 00:00:00+00:00,77.27987670898438,209.2001190185547,59.137332916259766
2020-02-05 00:00:00+00:00,77.91006469726562,209.47927856445312,48.97999954223633
2020-02-06 00:00:00+00:00,78.82136535644531,210.21707153320312,49.930667877197266
2020-02-07 00:00:00+00:00,77.74998474121094,211.692626953125,49.871334075927734
2020-02-10 00:00:00+00:00,78.11922454833984,212.42041015625,51.41866683959961
2020-02-11 00:00:00+00:00,77.6479263305664,206.56805419921875,51.62533187866211
2020-02-12 00:00:00+00:00,79.49187469482422,210.12733459472656,51.15266799926758
2020-02-13 00:00:00+00:00,78.92581176757812,212.50018310546875,53.599998474121094
2020-02-14 00:00:00+00:00,78.94525146484375,213.5370635986328,53.33533477783203
2020-02-18 00:00:00+00:00,77.49971771240234,217.14620971679688,57.22666549682617
2020-02-19 00:00:00+00:00,78.62213134765625,216.83712768554688,61.16133117675781
2020-02-20 00:00:00+00:00,77.8155517578125,213.9358673095703,59.96066665649414
2020-02-21 00:00:00+00:00,76.05419921875,209.549072265625,60.06666564941406
2020-02-24 00:00:00+00:00,72.44157409667969,200.1174774169922,55.58599853515625
2020-02-25 00:00:00+00:00,69.98784637451172,196.17933654785156,53.32733154296875
2020-02-26 00:00:00+00:00,71.09809875488281,196.6080322265625,51.91999816894531
2020-02-27 00:00:00+00:00,66.45055389404297,189.18038940429688,45.266666412353516
2020-02-28 00:00:00+00:00,66.41166687011719,191.89224243164062,44.53266525268555
2020-03-02 00:00:00+00:00,72.59465789794922,195.85032653808594,49.574668884277344
2020-03-03 00:00:00+00:00,70.2890853881836,185.3319854736328,49.70066833496094
2020-03-04 00:00:00+00:00,73.5494155883789,191.18435668945312,49.96666717529297
2020-03-05 00:00:00+00:00,71.16370391845703,184.61415100097656,48.30266571044922
2020-03-06 00:00:00+00:00,70.21864318847656,180.54640197753906,46.89866638183594
2020-03-09 00:00:00+00:00,64.66490173339844,168.99118041992188,40.53333282470703
2020-03-10 00:00:00+00:00,69.3221664428711,177.6551055908203,43.02199935913086
2020-03-11 00:00:00+00:00,66.91456604003906,169.72897338867188,42.28200149536133
2020-03-12 00:00:00+00:00,60.30644226074219,154.0063018798828,37.369998931884766
2020-03-13 00:00:00+00:00,67.53165435791016,169.7688446044922,36.44133377075195
2020-03-16 00:00:00+00:00,58.843910217285156,145.5717010498047,29.67133331298828
2020-03-17 00:00:00+00:00,61.43129348754883,148.97145080566406,28.68000030517578
2020-03-18 00:00:00+00:00,59.92745590209961,146.51885986328125,24.08133316040039
2020-03-19 00:00:00+00:00,59.468284606933594,152.67031860351562,28.50933265686035
2020-03-20 00:00:00+00:00,55.69291687011719,149.28053283691406,28.50200080871582
2020-03-23 00:00:00+00:00,54.509765625,147.6554412841797,28.952667236328125
2020-03-24 00:00:00+00:00,59.97846984863281,160.49676513671875,33.66666793823242
2020-03-25 00:00:00+00:00,59.64805603027344,155.7410888671875,35.95000076293945
2020-03-26 00:00:00+00:00,62.78692626953125,162.84967041015625,35.21066665649414
2020-03-27 00:00:00+00:00,60.187400817871094,156.3193359375,34.29066848754883
2020-03-30 00:00:00+00:00,61.905029296875,165.45184326171875,33.47533416748047
2020-03-31 00:00:00+00:00,61.77869415283203,166.29930114746094,34.93333435058594
2020-04-01 00:00:00+00:00,58.52808380126953,159.12091064453125,32.104000091552734
2020-04-02 00:00:00+00:00,59.50471878051758,157.7151336669922,30.29800033569336
2020-04-03 00:00:00+00:00,58.649559020996094,153.7171630859375,32.000667572021484
2020-04-06 00:00:00+00:00,63.76599884033203,165.0530548095703,34.41600036621094
2020-04-07 00:00:00+00:00,63.027442932128906,168.32321166992188,36.36333465576172
2020-04-08 00:00:00+00:00,64.6406021118164,173.7568359375,36.589332580566406
2020-04-09 00:00:00+00:00,65.1070327758789,174.6641082763672,38.20000076293945
2020-04-13 00:00:00+00:00,66.38497161865234,174.2653045654297,43.39666748046875
2020-04-14 00:00:00+00:00,69.73760223388672,177.63514709472656,47.32600021362305
