ds,yhat,yhat_lower,yhat_upper
2018-09-20,165.35724452351582,151.85956248726552,178.10617796009655
2018-09-21,163.97285657937175,150.49234786274093,176.7234516545536
2018-09-24,160.09658696290936,147.76059220116608,173.804203082566
2018-09-25,159.40704934089345,146.84676068936855,172.07948070296706
2018-09-26,158.36356461760474,145.57088809284662,171.6495004113892
2018-09-27,157.45832040903088,144.67328785497793,170.52500964344688
2018-09-28,156.5865830536132,143.69375785198918,169.70593969933674
2018-10-01,154.31471533433313,141.9176751389111,167.52397288520297
2018-10-02,154.14988365425094,141.25105330718185,167.78880013346364
2018-10-03,153.61167780106143,140.4679541213956,166.97254189803738
2018-10-04,153.1850610905503,140.75500375368378,165.54257804737736
2018-10-05,152.75919620580848,140.20832757166173,167.10541976291222
2018-10-08,151.58581522664636,137.9925427499395,164.17657208830065
2018-10-09,151.7510487905003,138.77998984914896,165.03778725705163
2018-10-10,151.49834724372894,138.47185257348346,163.86221090612833
2018-10-11,151.31395748161827,138.86868040849257,164.0087584869827
2018-10-12,151.08936002310944,137.47531327451028,164.56668363665318
2018-10-15,150.30983164641927,137.18648816451702,163.76742453457763
2018-10-16,150.4999421633408,137.73946888195294,164.2198954230866
2018-10-17,150.25308735238488,137.2896718925925,163.41719415358
2018-10-18,150.06076869193964,137.65140177489965,164.4889762375022
2018-10-19,149.81959969146232,137.19881414573518,162.82369682618568
2018-10-22,148.98470256608945,136.04478686570116,161.1718152726707
2018-10-23,149.16722484269465,136.69423266054432,162.8048416359
2018-10-24,148.92290117063644,135.41026375847267,162.49543172350286
2018-10-25,148.74487998105997,136.18987011232895,162.14250179435822
2018-10-26,148.53059660455258,135.98228400250696,162.6812296410478
2018-10-29,147.8479642377629,134.6083612786583,161.41531471217655
2018-10-30,148.1000826210152,134.66193607481657,160.82137414313627
2018-10-31,147.93067442668345,134.70006287518476,161.10165513294885
2018-11-01,147.82969508896247,135.3309026197707,160.8797713470083
2018-11-02,147.69107416794742,134.16148983747544,160.3223016423615
2018-11-05,147.19034254030325,133.99428397195055,161.2016882375402
2018-11-06,147.4762071856567,134.3595325367623,160.86954227081716
2018-11-07,147.3218570502112,134.72297430712868,160.36564313987503
2018-11-08,147.21477206628737,133.92581398353082,159.5791717883876
2018-11-09,147.0470001543905,134.91325676339937,160.62020155846145
2018-11-12,146.31214759686557,133.247387474984,160.0522277165161
2018-11-13,146.4720471718276,132.77042140287705,159.1773487625445
2018-11-14,146.17016420609858,132.96314213152763,160.14427479841996
2018-11-15,145.89651209157452,131.86153293341664,159.9720390303163
2018-11-16,145.54632520707418,132.29766585861603,160.1937537676538
2018-11-19,144.2088972795567,130.42475218788314,156.42935948465066
2018-11-20,144.16458888479187,131.19797502291163,157.2809504691858
2018-11-21,143.66484035994117,129.7224035880363,156.26421961937365
2018-11-23,143.26588854393862,129.35636801724195,156.19091654737585
2018-11-26,142.4241037054161,129.29917826642324,155.9161439516987
2018-11-27,142.6005673874692,130.1323621815849,155.47908737936214
2018-11-28,142.35299192725125,128.3399006498134,155.32020879305873
2018-11-29,142.17719575162184,128.5092427723348,155.03547531742177
2018-11-30,141.97318059132303,129.108231025819,155.52953843672879
2018-12-03,141.39351194683775,129.190290617779,155.30008483041132
2018-12-04,141.71129201112458,129.26250788289863,154.0836428291647
2018-12-06,141.63066643858065,130.21458155478223,155.0608790644181
2018-12-07,141.61929573488422,128.16216923996197,154.86286303081715
2018-12-10,141.64402206209846,129.825141770041,155.15745225885053
2018-12-11,142.15546260481256,129.0747316358189,155.5146939517843
2018-12-12,142.25250451109628,129.2908292180198,156.35609049115752
2018-12-13,142.42258599229697,128.3205203523866,154.77194338562816
2018-12-14,142.5574444440228,129.61813482490265,156.01259444670464
2018-12-17,142.87631186588925,130.32120250238214,156.26612268650592
2018-12-18,143.43256806322978,129.75366237170468,156.78396707758776
2018-12-19,143.5473432343099,130.7038814992958,156.93822894063612
2018-12-20,143.7090494535469,130.68254187010695,157.3531831701316
2018-12-21,143.81120149342945,130.45795069728354,156.05319160097883
2018-12-24,143.9144984656686,130.18761368672259,157.14827190048396
2018-12-26,144.38247672782495,131.11183220884686,157.8740005606474
2018-12-27,144.43844889579452,132.03037980157998,158.48894820707386
2018-12-28,144.4385156771911,130.89790285258027,157.6104919572472
2018-12-31,144.30404049013075,131.72034716720296,157.7182954274781
2019-01-02,144.7111241632136,131.56837900303316,158.22524211513897
2019-01-03,144.7753013042732,131.04336095847054,157.26180250549203
